# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Wed May 15 05:53:33 UTC 2024
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.008 -0.27576 6.39794 2.8417448997 2.5925163853    2.842  1.968  4.1104  4.318    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -0.149 0.181 0.590 0.686 0.728 0.787 0.924 0.964 0.997
0.008 -0.27576 6.39794 2.8577280045 2.5928173007    2.858  1.989  4.1184  4.330    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -0.204 0.148 0.578 0.678 0.721 0.783 0.926 0.969 1.002
0.008 -0.27576 6.39794 2.8802144527 2.5932341594    2.881  2.016  4.1289  4.349    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -0.269 0.112 0.567 0.672 0.718 0.783 0.934 0.979 1.015
0.008 -0.27576 6.39794 2.9274437428 2.5940857759    2.928  2.029  4.1401  4.388    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -0.303 0.111 0.593 0.703 0.751 0.821 0.981 1.028 1.066
0.008 -0.27576 6.39794 2.9654264450 2.5947480772    2.966  2.027  4.1447  4.413    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -0.299 0.130 0.622 0.734 0.783 0.854 1.018 1.066 1.105
0.008 -0.27576 6.39794 3.0000000000 2.5953341962    3.000  2.021  4.1464  4.431    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -0.284 0.151 0.647 0.759 0.809 0.880 1.045 1.094 1.133
0.008 -0.27576 6.39794 3.0205314159 2.5956749682    3.021  2.016  4.1468  4.441    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -0.271 0.165 0.661 0.773 0.823 0.895 1.060 1.109 1.148
0.008 -0.27576 6.39794 3.1024649143 2.5969833709    3.102  2.037  4.1503  4.446    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -0.322 0.125 0.629 0.743 0.794 0.866 1.034 1.084 1.124
0.008 -0.27576 6.39794 3.2000000477 2.5984409005    3.199  2.086  4.1589  4.444    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -0.446 0.028 0.551 0.670 0.722 0.798 0.972 1.023 1.065
0.008 -0.27576 6.39794 3.4000000954 2.6011310876    3.398  2.182  4.1753  4.440    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -0.685 -0.160 0.400 0.527 0.584 0.664 0.850 0.905 0.949
0.008 -0.27576 6.39794 3.5999999046 2.6034804580    3.598  2.273  4.1902  4.434    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -0.911 -0.337 0.255 0.389 0.449 0.534 0.730 0.789 0.835
0.008 -0.27576 6.39794 3.7484838963 2.6050394645    3.746  2.336  4.2011  4.432    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -1.070 -0.457 0.157 0.296 0.359 0.447 0.651 0.711 0.760
0.008 -0.27576 6.39794 3.7999999523 2.6055477288    3.798  2.357  4.2048  4.431    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -1.123 -0.498 0.124 0.265 0.329 0.418 0.624 0.685 0.734
0.008 -0.27576 6.39794 4.0000000000 2.6073790840    4.001  2.438  4.2182  4.427    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -1.325 -0.651 -0.004 0.144 0.211 0.304 0.519 0.583 0.635
0.008 -0.27576 6.39794 4.1999998093 2.6090113217    4.198  2.513  4.2307  4.423    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -1.513 -0.794 -0.123 0.031 0.101 0.198 0.421 0.487 0.541
0.008 -0.27576 6.39794 4.4000000954 2.6104741055    4.397  2.585  4.2424  4.418    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -1.692 -0.930 -0.238 -0.077 -0.005 0.095 0.326 0.395 0.451
0.008 -0.27576 6.39794 4.5999999046 2.6117915791    4.597  2.653  4.2534  4.413    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -1.863 -1.060 -0.348 -0.182 -0.107 -0.003 0.235 0.305 0.363
0.008 -0.27576 6.39794 4.8000001907 2.6129836005    4.798  2.717  4.2637  4.408    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -2.023 -1.182 -0.452 -0.281 -0.204 -0.097 0.147 0.220 0.280
0.008 -0.27576 6.39794 5.0000000000 2.6140666223    4.999  2.779  4.2724  4.400    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -2.177 -1.304 -0.558 -0.383 -0.303 -0.194 0.056 0.131 0.192
0.008 -0.27576 6.39794 5.1999998093 2.6150544000    5.200  2.838  4.2820  4.396    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -2.325 -1.416 -0.654 -0.474 -0.392 -0.280 -0.024 0.052 0.115
0.008 -0.27576 6.39794 5.3999996185 2.6159585084    5.401  2.894  4.2906  4.390    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -2.466 -1.525 -0.748 -0.564 -0.480 -0.365 -0.104 -0.026 0.038
0.008 -0.27576 6.39794 5.5999999046 2.6167887565    5.601  2.949  4.2993  4.386    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -2.602 -1.630 -0.837 -0.650 -0.563 -0.446 -0.179 -0.100 -0.034
0.008 -0.27576 6.39794 5.8000001907 2.6175535027    5.801  3.001  4.3075  4.382    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -2.733 -1.730 -0.924 -0.732 -0.644 -0.524 -0.253 -0.171 -0.103
0.008 -0.27576 6.39794 6.0000000000 2.6182599138    6.000  3.052  4.3159  4.380    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -2.860 -1.826 -1.006 -0.810 -0.720 -0.598 -0.321 -0.238 -0.169
0.008 -0.27576 6.39794 6.1999998093 2.6189141709    6.200  3.100  4.3231  4.374    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -2.981 -1.920 -1.088 -0.890 -0.798 -0.673 -0.392 -0.307 -0.237
0.008 -0.27576 6.39794 6.4000000954 2.6195216279    6.399  3.147  4.3301  4.369    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -3.098 -2.012 -1.168 -0.966 -0.873 -0.746 -0.461 -0.374 -0.303
0.008 -0.27576 6.39794 6.7171812057 2.6204002340    6.714  3.218  4.3409  4.363    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -3.275 -2.149 -1.288 -1.081 -0.985 -0.855 -0.563 -0.475 -0.401
0.008 -0.27576 6.39794 7.0000000000 2.6211069280    6.996  3.279  4.3503  4.358    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -3.426 -2.266 -1.390 -1.179 -1.081 -0.948 -0.650 -0.560 -0.484
0.008 -0.27576 6.39794 8.0000000000 2.6231516585    8.001  3.471  4.3785  4.336    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -3.907 -2.645 -1.724 -1.502 -1.398 -1.257 -0.943 -0.845 -0.764
0.008 -0.27576 6.39794 8.2492303848 2.6235733682    8.248  3.514  4.3849  4.331    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -4.016 -2.731 -1.801 -1.576 -1.470 -1.327 -1.010 -0.911 -0.829
0.008 -0.27576 6.39794 9.0000000000 2.6246829947    8.995  3.639  4.4035  4.319    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -4.327 -3.011 -2.018 -1.751 -1.647 -1.525 -1.207 -1.125 -1.046
0.008 -0.27576 6.39794 10.0000000000 2.6258676431    9.998  3.787  4.4253  4.304    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -4.698 -3.266 -2.260 -1.968 -1.858 -1.734 -1.423 -1.342 -1.250
0.008 -0.27576 6.39794 11.0000000000 2.6268081058   11.001  3.919  4.4443  4.289    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.029 -3.575 -2.534 -2.270 -2.164 -2.029 -1.675 -1.569 -1.459
0.008 -0.27576 6.39794 11.6829233170 2.6273450896   11.684  4.002  4.4561  4.280    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.235 -3.744 -2.690 -2.428 -2.318 -2.174 -1.801 -1.690 -1.588
0.008 -0.27576 6.39794 12.0000000000 2.6275706487   12.001  4.039  4.4613  4.276    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.327 -3.811 -2.754 -2.487 -2.372 -2.224 -1.844 -1.736 -1.644
0.008 -0.27576 6.39794 13.9999990463 2.6287268953   13.987  4.246  4.4903  4.251    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.32e-09      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 -5.846 -4.182 -3.104 -2.818 -2.693 -2.537 -2.168 -2.064 -1.965
0.008 -0.27576 6.39794 14.0993108749 2.6287745611   14.086  4.256  4.4916  4.249    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.43e-09      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 -5.869 -4.199 -3.120 -2.833 -2.708 -2.552 -2.185 -2.081 -1.980
0.008 -0.27576 6.39794 16.0000000000 2.6295573144   15.989  4.422  4.5141  4.228    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -5.6e-09      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 -6.285 -4.509 -3.408 -3.109 -2.986 -2.833 -2.470 -2.357 -2.249
0.008 -0.27576 6.39794 16.1861057281 2.6296226785   16.173  4.437  4.5161  4.226    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.02e-09      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 -6.322 -4.537 -3.433 -3.134 -3.012 -2.859 -2.494 -2.380 -2.273
0.008 -0.27576 6.39794 18.0000000000 2.6301792302   17.964  4.573  4.5340  4.207    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.17e-08      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 -6.663 -4.801 -3.681 -3.387 -3.268 -3.111 -2.722 -2.599 -2.493
0.008 -0.27576 6.39794 19.8834114075 2.6306353414   19.834  4.698  4.5496  4.188    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.07e-08      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 -6.974 -5.053 -3.921 -3.643 -3.526 -3.360 -2.942 -2.813 -2.699
0.008 -0.27576 6.39794 20.0000000000 2.6306603470   19.950  4.705  4.5504  4.187    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.14e-08      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 -6.992 -5.068 -3.935 -3.658 -3.540 -3.374 -2.955 -2.826 -2.712
0.008 -0.27576 6.39794 21.3155994415 2.6309208528   21.249  4.781  4.5597  4.175    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.02e-08      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 -7.184 -5.213 -4.077 -3.799 -3.679 -3.510 -3.088 -2.959 -2.848
0.008 -0.27576 6.39794 23.6381359100 2.6313004023   23.532  4.907  4.5742  4.152    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.29e-08      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 -7.497 -5.453 -4.311 -4.031 -3.909 -3.736 -3.312 -3.182 -3.077
0.008 -0.27576 6.39794 24.0000000000 2.6313519822   23.886  4.925  4.5763  4.148    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.74e-08      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 -7.543 -5.487 -4.345 -4.065 -3.942 -3.769 -3.345 -3.216 -3.110
0.008 -0.27576 6.39794 26.4129981995 2.6316547907   26.220  5.036  4.5879  4.125    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.15e-08      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 -7.819 -5.698 -4.553 -4.270 -4.144 -3.967 -3.546 -3.420 -3.312
0.008 -0.27576 6.39794 28.0000000000 2.6318215644   27.749  5.103  4.5947  4.109    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.21e-07      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 -7.987 -5.816 -4.668 -4.364 -4.234 -4.061 -3.664 -3.545 -3.437
0.008 -0.27576 6.39794 29.9464931488 2.6319986199   29.609  5.178  4.6018  4.091    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.67e-07      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 -8.174 -5.954 -4.804 -4.503 -4.375 -4.204 -3.805 -3.681 -3.571
0.008 -0.27576 6.39794 30.0000000000 2.6320031152   29.664  5.180  4.6020  4.090    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.68e-07      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 -8.179 -5.958 -4.808 -4.507 -4.378 -4.208 -3.809 -3.685 -3.575
0.008 -0.27576 6.39794 32.5452957153 2.6321974720   32.077  5.266  4.6092  4.067    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.37e-07      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 -8.396 -6.127 -4.976 -4.678 -4.549 -4.377 -3.975 -3.853 -3.746
0.008 -0.27576 6.39794 35.0000000000 2.6323544560   34.382  5.344  4.6150  4.042    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.23e-07      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 -8.590 -6.285 -5.134 -4.837 -4.708 -4.535 -4.133 -4.013 -3.908
0.008 -0.27576 6.39794 35.6993827820 2.6323946639   35.034  5.364  4.6163  4.036    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.48e-07      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 -8.640 -6.328 -5.176 -4.880 -4.751 -4.577 -4.176 -4.056 -3.951
0.008 -0.27576 6.39794 38.6943969727 2.6325481096   37.803  5.446  4.6209  4.005    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.81e-07      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 -8.845 -6.509 -5.357 -5.061 -4.932 -4.759 -4.360 -4.241 -4.136
0.008 -0.27576 6.39794 40.0000000000 2.6326067896   39.001  5.480  4.6224  3.991    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -5.5e-07      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 -8.930 -6.586 -5.435 -5.139 -5.011 -4.838 -4.440 -4.321 -4.216
0.008 -0.27576 6.39794 42.2431602478 2.6326979358   41.041  5.533  4.6242  3.967    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.75e-07      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 -9.062 -6.713 -5.561 -5.265 -5.137 -4.965 -4.568 -4.449 -4.344
0.008 -0.27576 6.39794 45.0000000000 2.6327957669   43.517  5.594  4.6254  3.937    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.53e-07      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 -9.214 -6.863 -5.711 -5.415 -5.286 -5.115 -4.718 -4.600 -4.495
0.008 -0.27576 6.39794 45.5791091919 2.6328145955   44.030  5.606  4.6255  3.930    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.91e-07      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 -9.244 -6.893 -5.741 -5.445 -5.316 -5.145 -4.748 -4.630 -4.524
0.008 -0.27576 6.39794 49.7269859314 2.6329348465   47.664  5.686  4.6249  3.882    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -1.2e-06      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 -9.445 -7.046 -5.895 -5.616 -5.507 -5.352 -4.968 -4.856 -4.774
0.008 -0.27576 6.39794 50.0000000000 2.6329419605   47.899  5.691  4.6248  3.878    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.23e-06      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 -9.458 -7.060 -5.909 -5.630 -5.521 -5.366 -4.983 -4.871 -4.790
0.008 -0.27576 6.39794 53.6338500977 2.6330287742   51.001  5.754  4.6220  3.832    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.55e-06      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 -9.615 -7.236 -6.088 -5.808 -5.699 -5.544 -5.169 -5.063 -4.985
0.008 -0.27576 6.39794 55.0000000000 2.6330580200   52.153  5.776  4.6205  3.813    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.68e-06      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 -9.671 -7.303 -6.156 -5.875 -5.766 -5.611 -5.240 -5.135 -5.058
0.008 -0.27576 6.39794 58.7875099182 2.6331309900   55.301  5.834  4.6155  3.761    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.07e-06      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 -9.815 -7.479 -6.335 -6.054 -5.944 -5.790 -5.426 -5.325 -5.248
0.008 -0.27576 6.39794 60.0000000000 2.6331521230   56.300  5.852  4.6133  3.742    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -2.2e-06      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 -9.859 -7.537 -6.393 -6.113 -6.003 -5.849 -5.487 -5.386 -5.308
0.008 -0.27576 6.39794 65.0000000000 2.6332297755   60.358  5.919  4.6024  3.661    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.78e-06      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 -10.027 -7.768 -6.629 -6.350 -6.239 -6.087 -5.728 -5.627 -5.543
0.008 -0.27576 6.39794 69.0416717529 2.6332831837   63.592  5.968  4.5911  3.589    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.21e-06      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 -10.151 -7.978 -6.846 -6.572 -6.461 -6.308 -5.947 -5.848 -5.767
0.008 -0.27576 6.39794 70.0000000000 2.6332948117   64.350  5.980  4.5879  3.571    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.31e-06      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 -10.179 -8.032 -6.901 -6.629 -6.519 -6.366 -6.005 -5.907 -5.826
0.008 -0.27576 6.39794 72.2549285889 2.6333207783   66.088  6.005  4.5799  3.524    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.56e-06      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 -10.243 -8.158 -7.031 -6.765 -6.656 -6.506 -6.147 -6.050 -5.967
0.008 -0.27576 6.39794 75.0000000000 2.6333499783   68.190  6.035  4.5684  3.462    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.81e-06      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 -10.318 -8.315 -7.191 -6.923 -6.812 -6.658 -6.293 -6.192 -6.106
0.008 -0.27576 6.39794 75.2434158325 2.6333524496   68.377  6.038  4.5673  3.456    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.83e-06      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 -10.324 -8.329 -7.205 -6.936 -6.824 -6.670 -6.303 -6.202 -6.115
0.008 -0.27576 6.39794 78.8227157593 2.6333867711   71.102  6.075  4.5497  3.366    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.08e-06      0.00 7.289e-01 2.631e-01 1.438e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 -10.417 -8.541 -7.418 -7.136 -7.013 -6.846 -6.459 -6.349 -6.258
0.008 -0.27576 6.39794 80.0000000000 2.6333972910   72.001  6.086  4.5435  3.335    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.15e-06      0.00 7.289e-01 2.631e-01 1.438e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 -10.446 -8.616 -7.496 -7.219 -7.100 -6.936 -6.556 -6.450 -6.362
0.008 -0.27576 6.39794 83.0590515137 2.6334230296   74.339  6.116  4.5253  3.247    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.15e-06      0.00 7.289e-01 2.631e-01 1.438e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 -10.519 -8.822 -7.715 -7.456 -7.355 -7.204 -6.857 -6.774 -6.707
0.008 -0.27576 6.39794 86.0882110596 2.6334464551   76.650  6.143  4.5061  3.156    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.04e-06      0.00 7.289e-01 2.631e-01 1.438e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 -10.588 -8.943 -7.841 -7.597 -7.508 -7.379 -7.073 -7.006 -6.946
