# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Fri Apr  5 13:29:59 UTC 2024
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.026 0.26699 6.00000 4.2782702446 2.6096025247    4.274  2.533  4.0272  3.596    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -1.563 -1.479 -1.277 -1.205 -1.185 -1.154 -1.088 -1.069 -1.050
0.026 0.26699 6.00000 4.2959604263 2.6097327168    4.292  2.561  4.0400  3.622    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -1.632 -1.535 -1.292 -1.211 -1.188 -1.150 -1.071 -1.047 -1.025
0.026 0.26699 6.00000 4.3133926392 2.6098598097    4.309  2.587  4.0529  3.648    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -1.698 -1.586 -1.301 -1.213 -1.186 -1.144 -1.051 -1.023 -0.998
0.026 0.26699 6.00000 4.3219218254 2.6099215640    4.318  2.600  4.0592  3.662    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -1.730 -1.609 -1.305 -1.213 -1.185 -1.140 -1.040 -1.011 -0.984
0.026 0.26699 6.00000 4.3236851692 2.6099342963    4.320  2.603  4.0605  3.665    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -1.737 -1.614 -1.305 -1.213 -1.184 -1.139 -1.038 -1.008 -0.981
0.026 0.26699 6.00000 4.3403263092 2.6100538684    4.336  2.627  4.0731  3.692    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -1.798 -1.655 -1.308 -1.208 -1.177 -1.127 -1.014 -0.981 -0.951
0.026 0.26699 6.00000 4.3568649292 2.6101716638    4.353  2.650  4.0856  3.721    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -1.855 -1.690 -1.306 -1.200 -1.166 -1.112 -0.987 -0.950 -0.918
0.026 0.26699 6.00000 4.3733916283 2.6102883514    4.369  2.672  4.0981  3.751    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -1.910 -1.719 -1.299 -1.188 -1.150 -1.092 -0.956 -0.916 -0.882
0.026 0.26699 6.00000 4.3900384903 2.6104048666    4.386  2.692  4.1106  3.782    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -1.961 -1.741 -1.288 -1.170 -1.130 -1.067 -0.921 -0.878 -0.841
0.026 0.26699 6.00000 4.4070196152 2.6105226790    4.403  2.711  4.1229  3.815    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -2.007 -1.754 -1.272 -1.148 -1.104 -1.037 -0.881 -0.835 -0.796
0.026 0.26699 6.00000 4.4248085022 2.6106449810    4.420  2.726  4.1350  3.850    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -2.045 -1.759 -1.249 -1.119 -1.072 -1.000 -0.834 -0.785 -0.744
0.026 0.26699 6.00000 4.4394402504 2.6107447326    4.435  2.735  4.1443  3.879    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -2.069 -1.756 -1.225 -1.090 -1.041 -0.966 -0.793 -0.741 -0.699
0.026 0.26699 6.00000 4.4432897568 2.6107708510    4.439  2.736  4.1463  3.887    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -2.070 -1.751 -1.216 -1.080 -1.030 -0.955 -0.780 -0.728 -0.685
0.026 0.26699 6.00000 4.4645771980 2.6109143490    4.460  2.727  4.1541  3.929    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -2.048 -1.704 -1.153 -1.013 -0.961 -0.883 -0.702 -0.649 -0.605
0.026 0.26699 6.00000 4.4824070930 2.6110333343    4.478  2.704  4.1561  3.961    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -1.990 -1.638 -1.085 -0.945 -0.892 -0.813 -0.631 -0.577 -0.532
0.026 0.26699 6.00000 4.4952311516 2.6111182431    4.490  2.682  4.1554  3.982    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -1.935 -1.584 -1.033 -0.893 -0.840 -0.761 -0.580 -0.526 -0.482
0.026 0.26699 6.00000 4.5070657730 2.6111961079    4.502  2.660  4.1536  3.998    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -1.879 -1.531 -0.985 -0.847 -0.795 -0.716 -0.536 -0.483 -0.439
0.026 0.26699 6.00000 4.5156121254 2.6112520461    4.511  2.644  4.1519  4.008    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -1.840 -1.496 -0.954 -0.817 -0.765 -0.687 -0.509 -0.455 -0.412
0.026 0.26699 6.00000 4.5191555023 2.6112751672    4.515  2.637  4.1512  4.012    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -1.823 -1.482 -0.941 -0.805 -0.753 -0.675 -0.497 -0.444 -0.401
0.026 0.26699 6.00000 4.5327792168 2.6113636767    4.528  2.616  4.1486  4.025    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -1.770 -1.435 -0.901 -0.766 -0.715 -0.638 -0.462 -0.409 -0.366
0.026 0.26699 6.00000 4.5510091782 2.6114811591    4.547  2.598  4.1463  4.035    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -1.724 -1.394 -0.866 -0.733 -0.682 -0.606 -0.432 -0.380 -0.338
0.026 0.26699 6.00000 4.6455845833 2.6120736654    4.641  2.614  4.1528  4.053    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -1.766 -1.417 -0.874 -0.738 -0.686 -0.608 -0.428 -0.375 -0.331
0.026 0.26699 6.00000 4.7093029022 2.6124574608    4.705  2.636  4.1605  4.069    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -1.819 -1.446 -0.887 -0.748 -0.693 -0.612 -0.427 -0.372 -0.327
0.026 0.26699 6.00000 4.7269630432 2.6125617296    4.723  2.642  4.1626  4.073    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -1.834 -1.454 -0.890 -0.750 -0.694 -0.613 -0.427 -0.371 -0.326
0.026 0.26699 6.00000 4.7885251045 2.6129182985    4.785  2.663  4.1716  4.093    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -1.887 -1.479 -0.896 -0.751 -0.693 -0.609 -0.416 -0.359 -0.312
0.026 0.26699 6.00000 4.8301491737 2.6131534721    4.826  2.683  4.1799  4.110    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -1.938 -1.504 -0.903 -0.754 -0.694 -0.607 -0.408 -0.349 -0.301
0.026 0.26699 6.00000 4.8593516350 2.6133157017    4.855  2.703  4.1878  4.124    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -1.988 -1.527 -0.911 -0.758 -0.696 -0.607 -0.402 -0.341 -0.291
0.026 0.26699 6.00000 4.8821091652 2.6134405813    4.878  2.720  4.1948  4.137    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -2.031 -1.546 -0.916 -0.760 -0.696 -0.604 -0.395 -0.333 -0.282
0.026 0.26699 6.00000 4.9029936790 2.6135540106    4.899  2.734  4.2010  4.151    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -2.064 -1.558 -0.916 -0.757 -0.691 -0.597 -0.384 -0.320 -0.268
0.026 0.26699 6.00000 4.9060211182 2.6135703612    4.903  2.736  4.2025  4.155    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -2.069 -1.558 -0.913 -0.754 -0.688 -0.593 -0.378 -0.314 -0.262
0.026 0.26699 6.00000 4.9233016968 2.6136632481    4.920  2.714  4.2018  4.175    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -2.016 -1.506 -0.863 -0.705 -0.639 -0.544 -0.330 -0.266 -0.214
0.026 0.26699 6.00000 4.9326205254 2.6137130284    4.929  2.692  4.1971  4.179    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -1.961 -1.465 -0.832 -0.676 -0.611 -0.519 -0.308 -0.245 -0.193
0.026 0.26699 6.00000 4.9375653267 2.6137393552    4.934  2.668  4.1905  4.177    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -1.899 -1.425 -0.806 -0.653 -0.590 -0.500 -0.294 -0.232 -0.182
0.026 0.26699 6.00000 4.9386053085 2.6137448846    4.935  2.653  4.1863  4.175    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -1.862 -1.402 -0.791 -0.641 -0.579 -0.490 -0.287 -0.226 -0.177
0.026 0.26699 6.00000 4.9395895004 2.6137501148    4.936  2.637  4.1818  4.173    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -1.823 -1.378 -0.776 -0.628 -0.567 -0.479 -0.279 -0.219 -0.171
0.026 0.26699 6.00000 4.9406604767 2.6137558035    4.937  2.623  4.1778  4.172    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -1.787 -1.355 -0.761 -0.615 -0.555 -0.469 -0.272 -0.213 -0.165
0.026 0.26699 6.00000 4.9420208931 2.6137630255    4.939  2.609  4.1738  4.170    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -1.753 -1.333 -0.747 -0.603 -0.545 -0.460 -0.265 -0.207 -0.160
0.026 0.26699 6.00000 4.9447617531 2.6137775620    4.941  2.593  4.1688  4.166    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -1.712 -1.308 -0.734 -0.592 -0.535 -0.451 -0.261 -0.204 -0.157
0.026 0.26699 6.00000 4.9471287727 2.6137901008    4.944  2.589  4.1667  4.162    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -1.704 -1.305 -0.736 -0.595 -0.539 -0.456 -0.267 -0.210 -0.164
0.026 0.26699 6.00000 4.9723782539 2.6139230016    4.969  2.660  4.1770  4.135    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -1.880 -1.452 -0.859 -0.712 -0.653 -0.567 -0.370 -0.311 -0.263
0.026 0.26699 6.00000 4.9961371422 2.6140466470    4.993  2.719  4.1905  4.131    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -2.028 -1.558 -0.936 -0.783 -0.720 -0.630 -0.423 -0.362 -0.311
0.026 0.26699 6.00000 5.0149669647 2.6141436842    5.012  2.752  4.2007  4.141    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -2.111 -1.606 -0.965 -0.806 -0.740 -0.647 -0.433 -0.369 -0.317
0.026 0.26699 6.00000 5.0289416313 2.6142151610    5.026  2.774  4.2087  4.152    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -2.164 -1.632 -0.975 -0.813 -0.745 -0.649 -0.430 -0.364 -0.311
0.026 0.26699 6.00000 5.0399160385 2.6142709728    5.037  2.792  4.2158  4.164    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -2.209 -1.651 -0.981 -0.816 -0.746 -0.647 -0.423 -0.356 -0.302
0.026 0.26699 6.00000 5.0496621132 2.6143203039    5.047  2.808  4.2228  4.176    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -2.250 -1.668 -0.985 -0.816 -0.744 -0.643 -0.415 -0.346 -0.291
0.026 0.26699 6.00000 5.0712423325 2.6144287597    5.068  2.825  4.2341  4.206    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -2.293 -1.669 -0.966 -0.793 -0.718 -0.613 -0.377 -0.306 -0.248
0.026 0.26699 6.00000 5.0966839790 2.6145552662    5.094  2.805  4.2356  4.234    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -2.243 -1.612 -0.906 -0.733 -0.658 -0.553 -0.316 -0.245 -0.186
0.026 0.26699 6.00000 5.1036348343 2.6145895766    5.101  2.803  4.2360  4.238    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -2.238 -1.606 -0.900 -0.727 -0.651 -0.546 -0.309 -0.237 -0.179
0.026 0.26699 6.00000 5.1272873878 2.6147055279    5.125  2.791  4.2342  4.246    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -2.206 -1.580 -0.877 -0.705 -0.630 -0.525 -0.289 -0.218 -0.160
0.026 0.26699 6.00000 5.1874866486 2.6149951631    5.185  2.793  4.2366  4.258    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -2.213 -1.577 -0.871 -0.698 -0.622 -0.516 -0.279 -0.207 -0.149
0.026 0.26699 6.00000 5.2903747559 2.6154726811    5.288  2.811  4.2410  4.266    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -2.257 -1.605 -0.891 -0.716 -0.639 -0.532 -0.292 -0.219 -0.160
0.026 0.26699 6.00000 5.3385381699 2.6156889545    5.336  2.820  4.2430  4.269    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -2.280 -1.621 -0.903 -0.727 -0.649 -0.542 -0.300 -0.227 -0.168
0.026 0.26699 6.00000 5.4840655327 2.6163159720    5.482  2.862  4.2502  4.267    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -2.386 -1.702 -0.970 -0.791 -0.712 -0.602 -0.355 -0.281 -0.220
0.026 0.26699 6.00000 5.6777563095 2.6170934399    5.676  2.917  4.2595  4.265    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -2.522 -1.805 -1.056 -0.873 -0.791 -0.678 -0.425 -0.349 -0.287
0.026 0.26699 6.00000 5.8714466095 2.6178122126    5.869  2.969  4.2683  4.263    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -2.653 -1.904 -1.139 -0.952 -0.868 -0.752 -0.494 -0.416 -0.352
0.026 0.26699 6.00000 6.0651369095 2.6184784472    6.062  3.019  4.2769  4.261    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -2.779 -1.999 -1.219 -1.028 -0.942 -0.824 -0.560 -0.479 -0.414
0.026 0.26699 6.00000 6.2588281631 2.6190974868    6.255  3.069  4.2852  4.258    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -2.901 -2.091 -1.297 -1.103 -1.015 -0.894 -0.624 -0.542 -0.475
0.026 0.26699 6.00000 6.4523572922 2.6196735160    6.445  3.114  4.2928  4.256    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -3.015 -2.178 -1.369 -1.172 -1.083 -0.959 -0.685 -0.602 -0.533
0.026 0.26699 6.00000 6.6458868980 2.6202111368    6.637  3.160  4.3004  4.254    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -3.129 -2.264 -1.442 -1.242 -1.150 -1.025 -0.746 -0.661 -0.590
0.026 0.26699 6.00000 7.2264747620 2.6216272042    7.211  3.286  4.3213  4.247    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -3.444 -2.501 -1.643 -1.436 -1.340 -1.208 -0.917 -0.827 -0.752
0.026 0.26699 6.00000 8.1941213608 2.6234826593    8.184  3.475  4.3521  4.237    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -3.916 -2.856 -1.948 -1.730 -1.627 -1.488 -1.179 -1.082 -1.001
0.026 0.26699 6.00000 9.1617679596 2.6248948656    9.150  3.639  4.3784  4.226    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -4.327 -3.165 -2.217 -1.990 -1.883 -1.736 -1.413 -1.310 -1.225
0.026 0.26699 6.00000 10.1294136047 2.6260014227   10.123  3.783  4.4011  4.217    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -4.687 -3.391 -2.388 -2.136 -2.036 -1.913 -1.573 -1.481 -1.398
0.026 0.26699 6.00000 11.0970602036 2.6268890678   11.095  3.912  4.4210  4.207    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.779e-01 2.956e-01 4.697e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -5.009 -3.622 -2.606 -2.346 -2.232 -2.091 -1.746 -1.667 -1.589
0.026 0.26699 6.00000 12.0647068024 2.6276150072   12.060  4.027  4.4384  4.198    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.04e-30      0.00 6.779e-01 2.956e-01 4.699e-03 1.283e-03 1.165e-02 -1.000 2.647e-02 -5.297 -3.875 -2.835 -2.573 -2.460 -2.316 -1.957 -1.868 -1.783
0.026 0.26699 6.00000 14.0000000000 2.6287268957   13.987  4.228  4.4683  4.181    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.76e-09      0.00 6.779e-01 2.956e-01 4.759e-03 1.284e-03 1.165e-02 -1.000 2.647e-02 -5.799 -4.258 -3.192 -2.918 -2.792 -2.631 -2.246 -2.148 -2.071
0.026 0.26699 6.00000 16.0000000000 2.6295573144   15.990  4.401  4.4935  4.166    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.18e-08      0.00 6.779e-01 2.956e-01 4.759e-03 1.284e-03 1.165e-02 -1.000 2.647e-02 -6.233 -4.608 -3.521 -3.230 -3.101 -2.936 -2.544 -2.443 -2.352
0.026 0.26699 6.00000 16.9538860321 2.6298749803   16.931  4.474  4.5037  4.159    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -1.7e-08      0.00 6.779e-01 2.956e-01 4.759e-03 1.284e-03 1.165e-02 -1.000 2.647e-02 -6.415 -4.758 -3.661 -3.368 -3.239 -3.075 -2.682 -2.575 -2.475
0.026 0.26699 6.00000 18.0000000000 2.6301792302   17.965  4.549  4.5142  4.152    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.49e-08      0.00 6.779e-01 2.956e-01 4.759e-03 1.284e-03 1.165e-02 -1.000 2.647e-02 -6.603 -4.903 -3.797 -3.508 -3.380 -3.213 -2.817 -2.702 -2.594
0.026 0.26699 6.00000 19.2769851685 2.6304996475   19.233  4.632  4.5256  4.144    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -3.7e-08      0.00 6.779e-01 2.956e-01 4.759e-03 1.284e-03 1.165e-02 -1.000 2.647e-02 -6.811 -5.061 -3.946 -3.661 -3.533 -3.364 -2.966 -2.842 -2.728
0.026 0.26699 6.00000 20.0000000000 2.6306603470   19.951  4.677  4.5317  4.139    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.58e-08      0.00 6.779e-01 2.956e-01 4.759e-03 1.284e-03 1.165e-02 -1.000 2.647e-02 -6.923 -5.128 -4.008 -3.717 -3.591 -3.425 -3.031 -2.908 -2.794
0.026 0.26699 6.00000 22.7332611084 2.6311631180   22.643  4.826  4.5509  4.123    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.05e-08      0.00 6.779e-01 2.956e-01 4.759e-03 1.284e-03 1.165e-02 -1.000 2.647e-02 -7.294 -5.369 -4.235 -3.927 -3.803 -3.643 -3.261 -3.139 -3.027
0.026 0.26699 6.00000 24.0000000000 2.6313519822   23.886  4.889  4.5590  4.115    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.21e-07      0.00 6.779e-01 2.956e-01 4.759e-03 1.284e-03 1.165e-02 -1.000 2.647e-02 -7.452 -5.512 -4.376 -4.072 -3.938 -3.760 -3.361 -3.244 -3.130
